"","AKT (pS473)","AKT(pT308)","Bcl-2","Bcl-2 (pS70)","Bcl-xL","Bim","Btk (pY223)/Itk (pY180)","Btk (pY551) & p-Itk (pY511)","Mcl-1","MEK1 (pS218)/MEK2 (pS222)","MEK1 (pS298)","mTOR (pS2448)","NF-κB p65 (pS529)","p38 MAPK (pT180/182)","p44/42 MAPK (pT202/Y204)","p53(pS37)","p90RSK (pS380)","PLC-γ2 (pY759)","Rb (pS807/S811)","S6-ribosomal protein (pS235/236)","SAPK/JNK (pT183/Y185)","STAT1 (pS727)","STAT1 (pY701)","STAT3 (pS727)","STAT3 (pY705)","STAT5 (pY694)","STAT6 (pY641)","SYK (pY525/526)","TBK1 (pS172)","Tyrosine (pY100)","ZAP70/Syk (pY319/Y352)"
"189",0.76124323037469,-0.478004602981943,2.77801446100409,0.0233619749108315,2.81545346682695,2.23998553371293,0.173422541956118,-0.705620773567959,0.0358403007124095,-0.637917104558885,-0.358422081077736,-0.314360183675453,-0.764535545870609,-0.439190169570235,-0.228721537785365,-0.528648336099371,-0.0172489115287908,-0.704533665959333,-0.652849252723207,0.778101448687653,1.38357897294944,-0.683835082532537,-0.541739539592214,-0.368757411594147,-0.68526909703051,-0.489802900102786,-0.44574123525482,-0.287508153785245,-0.518437401088956,-0.496699778865123,-0.641159165889877
"190",-0.13840293735842,-0.510212393260746,3.11921455567248,-0.530898935864436,2.48401406740334,1.64569094605383,2.27647824371984,-0.557796488269113,-0.0731028512075519,-0.536036667728377,-0.496035619068704,-0.402531262959766,-0.580399705859008,-0.51121105073021,-0.434011141651404,-0.513515372103274,-0.314104352363267,-0.357541507703474,-0.538578421578245,0.66084519512749,0.457807033603661,-0.631990564225904,-0.563480101110412,-0.374845974717052,-0.573957695397051,-0.438347372166005,-0.590853377941416,-0.255977798372913,-0.542335535391696,0.310794282364149,-0.488677196916345
"191",0.571698483178511,-0.640764172521579,2.09611399454994,-0.503848763118166,2.2666361838923,2.03010644707126,2.09007854884522,-0.678484181309615,-0.150708045325986,-0.738440120296812,-0.653304775965241,-0.352256876614467,-0.808626816295236,-0.627705114557038,-0.37160670317597,-0.687565064666641,-0.389675509839583,-0.248812068141331,-0.655536623110474,1.47139207936917,1.03796149877674,-0.783087359613439,-0.679244597169476,-0.379739336034748,-0.732788585789135,-0.534616499435649,-0.546283669750245,-0.122237804596584,-0.634229837204801,0.900071537718409,-0.544496248869324
"192",-0.152775255272652,-0.51080376092323,2.52482465013283,-0.46468121660972,1.6616812213492,1.24897881117567,1.90743365650143,-0.589100132387061,-0.311951971493812,-0.631101557119239,-0.529710172387715,-0.259374305249163,-0.486508905725164,-0.59704336890401,-0.35076570424224,-0.562705711151893,-0.471100538717971,-0.392771635822421,-0.468471876252728,2.93632646735354,0.257089056465769,-0.647814655959952,-0.63530554435149,-0.351036051921595,-0.647814655959952,-0.476565983717609,-0.647814655959952,-0.402748595221835,-0.469334598466884,1.01127956394244,-0.490312573102601
"193",0.0602789041343629,-0.548644836982291,2.50215676620626,-0.555169228440405,1.83211983724669,1.45632752874137,2.23590711342148,-0.600804415025486,-0.487151533200549,-0.657953451842123,-0.569906610294972,-0.186071780323174,-0.557537008479,-0.644738551663771,-0.313777079386035,-0.567895111798621,-0.525414898035623,-0.315616996196186,-0.513278846197501,2.29034948328633,0.440327627115802,-0.684824688007943,-0.670155325871864,-0.401150531335307,-0.671184204347424,-0.455631075456508,-0.684824688007943,-0.379890143207662,-0.460921176076905,1.11383855114796,-0.478763631122961
"195",0.730928576700391,-0.389928535035069,2.0095742393983,-0.342099808951203,1.63224146452373,1.63563823488703,1.94915583201219,-1.09025785451287,0.0601457043830731,-1.23132277985855,-0.757382049660109,-0.0918244212370646,-0.574741486852129,-0.908590162546098,-0.177174740551341,-1.04645230657272,-0.0842034679486143,-0.0226320178117427,-0.343041665155696,1.42341539396192,-0.030327325128055,-1.55858704701285,-1.27882869580374,0.0385090316634071,NA,-0.441696342050296,NA,0.347391819327705,-0.183766012985109,1.26163902122393,-0.535782598408407
"197",0.211883769977991,-0.548047314308294,2.51026435577452,-0.489824459892735,1.6444742456276,1.94326891624569,2.78424800752152,-0.673457556950228,-0.382170648559392,-0.720187916098166,-0.60016124468059,-0.241584387495407,-0.684488172024108,-0.64382690988984,0.21608628747376,-0.654934434515059,-0.399420256597388,0.00794275116782746,-0.280464616666491,0.646471120995489,-0.337775365953674,-0.727883178409648,-0.63164482904579,-0.444348472020099,-0.710035903712152,-0.520403756653384,-0.739598698151799,-0.0423826825058496,-0.568878561928319,1.50320109030137,-0.426321179027351
"198",0.0566071945099772,-0.485131537320279,2.57295446566161,-0.469176267153079,1.34018232872315,1.63407376227259,3.23253989314034,-0.64567520656079,-0.0318032983072046,-0.69697636439911,-0.620305702562857,-0.379345557343353,-0.659867219659272,-0.468111317574202,-0.424004388514908,-0.666885965082444,-0.334569217957147,-0.136746682376112,-0.637119812911423,0.92558255804757,0.323841828608268,-0.69175011597918,-0.60811714625033,-0.277151763487098,-0.674919973012017,-0.470661260636972,-0.69697636439911,-0.100074395176297,-0.60950049980801,1.08514962375464,-0.386061598246947
"200",0.0108152892318487,-0.457736782122945,2.83574412612902,-0.314998462798828,1.85367263819394,1.4885015209003,1.69024815906038,-0.724243323906551,0.379601837139483,-0.692892109135783,-0.626490805340105,-0.303407129139017,-0.680296558557033,-0.419950103549802,-0.326992150344961,-0.680411709312439,0.0803300283787072,-0.553857989025379,-0.719202833713052,2.45688194191194,0.48065119051141,-0.734238088188752,-0.612835745739119,-0.0617061683715774,-0.722564354955515,-0.53152872204643,-0.735749733215668,-0.235584931460767,-0.672295059589738,0.164534524643952,-0.633998495587524
"201",-0.0481552709993691,-0.553598770062163,2.14776869855713,-0.50665330717504,1.35050038316472,1.25889280486485,2.07629859096889,-0.586951324506895,-0.399542815763607,-0.578593018960504,-0.546925884537719,-0.314240091129573,-0.487427824398205,-0.575979918966596,-0.386284135415226,-0.549407158673822,-0.434959551094625,-0.316858873555445,-0.411599826973525,3.42673560038721,0.186391016155873,-0.561973732375128,-0.609009852084798,-0.322340759476099,-0.609009852084798,-0.489255164250402,-0.524775563266462,-0.349591722625209,-0.43764958955092,0.627808789101874,-0.473611875274431
"202",0.596989100772281,-0.468629056184767,2.13423033215042,-0.291645800300481,2.11149543963041,2.87637766745753,1.799828293654,-0.765549283063628,0.0996570065310539,-0.726637807313476,-0.69808463062389,-0.25148674171698,-0.760084960980916,-0.669014625359047,-0.344375789332658,-0.671405592640438,0.0167840718919389,-0.361179870654153,-0.531065052900494,0.700498077441463,0.758263324524873,-0.907629564291083,-0.726304612529336,-0.249920833362644,-0.873283905867497,-0.403373220911069,-0.907629564291083,0.0554314769853412,-0.551255946591152,0.549972177234998,-0.540970109359515
"204",0.579638461938629,-0.491087188727175,2.02220389825903,-0.437037193127254,1.9300043456045,2.98180089278423,1.75435692772282,-0.719055237776447,0.359453373961062,-0.735088119316892,-0.697237170492427,-0.30365481153471,-0.697534955368611,-0.586471402198737,-0.315964927548331,-0.668774252364281,-0.125747187116856,-0.523153881212831,-0.638297690178756,1.00022156949329,0.764480117059105,-0.861225349490831,-0.771322593538864,-0.102622727116712,-0.830493422064468,-0.369439769790397,-0.873680852646003,0.0398252039609784,-0.588632387154585,0.558504210523423,-0.653967882541896
"205",0.746262839669243,-0.466554135533226,2.19819650628019,-0.122727387163417,2.06591690470875,2.96187971249976,1.43273937094522,-0.827336473969817,-0.148301802138444,-0.788914215083273,-0.572800834020164,-0.237221963158388,-0.69830287185177,-0.288716483394818,-0.262942449195935,-0.674989693385589,0.25463797431917,-0.573793901061037,-0.708735820355289,0.799477500733368,0.95231228674259,-0.887367598855133,-0.659875132725388,0.0360116704066672,-0.945691028508554,-0.396836587446334,-0.984126972545426,-0.0130011823344828,-0.541807826266756,0.0542121721399081,-0.701602579451626
"206",0.340856549382787,-0.162899157188483,3.87885774683649,-0.63594491721643,2.30272412063636,1.31225760083244,0.614836359790961,-0.602357532217943,-0.321467353574062,-0.549842246222363,-0.49760687024535,-0.0768011008696898,-0.615891361440566,-0.504457608415913,0.266192914866789,-0.343661340295144,-0.282174202530446,-0.647652580662124,-0.639021973501326,-0.178578807130206,1.45417805094,-0.401366091027156,-0.545849002880327,-0.0832860381458043,-0.720895385622136,-0.618206249560276,-0.495423313913798,-0.489774444283654,-0.196298344683083,-0.1110308529133,-0.449416568746245
"207",-0.118631960128517,-0.475679229159789,3.47346700564374,-0.485779608014203,2.80994908592027,1.51015005278826,1.60971856138175,-0.550663193593269,0.0103466177816848,-0.545954566451586,-0.513552749197358,-0.418055333976228,-0.591539595041602,-0.480412614795791,-0.319449862244427,-0.538848181557106,-0.23950202486908,-0.347713369077137,-0.500994992020614,0.289023357592972,0.498010997675743,-0.556282295924395,-0.48746645118444,-0.35190196641774,-0.541591011896618,-0.423251237308515,-0.542179155306842,-0.274560813869683,-0.485477980338434,-0.00020797436147557,-0.410969512049559
"208",0.700049335872641,-0.304913731248231,2.42057560596539,-0.0437970256273538,2.28682482420774,2.97011656085087,1.01495650510802,-0.766973034229686,0.222018858575261,-0.68986805883957,-0.641865838103301,-0.210301284853333,-0.715265719798019,-0.541736490894592,-0.300799606269182,-0.58103611259127,-0.00371029670787067,-0.689709115817976,-0.561858613632277,0.613601621613235,0.889998681769683,-0.881974081852849,-0.767933477153123,-0.213979581763866,-0.853068692884265,-0.3012438057489,-0.891999507612062,0.0314883938952186,-0.448604246199605,-0.0463122769434844,-0.692679789087248
"209",0.0410812452239796,-0.396223888437902,3.38731281892962,-0.160584177243374,2.63789771825707,2.56146238852772,0.401223914650196,-0.554058730785744,-0.220793522439604,-0.562292308618167,-0.474252484565563,-0.393146522784378,-0.539063328153666,-0.306897090896913,-0.286576344950926,-0.498840972105664,-0.202193987672609,-0.487431713995749,-0.506513490643353,0.503318871421666,0.338732970917873,-0.571660874626825,-0.478763011625302,-0.339639581293212,-0.546580125104161,-0.409613272703832,-0.571660874626825,-0.270113189317741,-0.451132360878012,-0.174963200998393,-0.46803487346022
"210",-0.161980540199324,-0.519752756204336,2.77636197077545,-0.206224348866466,2.26120571254772,1.5886683962613,2.38351238955333,-0.645034011928459,-0.247174420168424,-0.615605707686128,-0.456071864744229,-0.252251618072453,-0.603981251860816,-0.595914659083376,-0.492389231889374,-0.609484846589006,-0.327180457697718,-0.325858238574826,-0.604353629796193,1.55996109089777,0.448715600966092,-0.686728296918003,-0.613328095225094,-0.331986660411244,-0.675968691150998,-0.463159375697455,-0.695890343040381,-0.303192243010192,-0.543225787881197,0.457893310772352,-0.499581395078313
"211",0.230897335398502,-0.440080144705824,3.05045633191192,0.100250467135128,1.58481949111826,2.40814493970979,2.13475112739462,-0.735100589790767,0.00782803056631428,-0.61439569734744,-0.681044948202177,0.0818651677782365,-0.558911477250473,-0.700334636795522,-0.314954148656377,-0.637355554553625,-0.21612651720419,-0.223057040692522,-0.490098856688021,0.207467188177867,-0.208192052207395,-0.812557298344094,-0.718918857662042,-0.28220397439842,-0.827820260845212,-0.509900275138675,-0.794995650827048,-0.0613498696668743,-0.414938223508147,1.03798548828844,-0.602129492994236
"212",0.345036699284629,-0.305626847720407,3.81839419882933,-0.615357331425259,1.96799905405678,2.12048330565058,0.699108529294583,-0.538095774835718,-0.206310526066078,-0.56521206056883,-0.353575419977487,-0.136402301359957,-0.612718215988018,-0.60501423663258,0.184321839522012,-0.499903765132349,-0.402495089731395,-0.520447836923869,-0.555393047998657,-0.117040171705669,1.12946688724774,-0.440636010683985,-0.553790930068795,-0.309391917786281,-0.684477520849334,-0.595139573187267,-0.483166532475257,-0.427837925301617,-0.305873467652213,0.00488249172737095,-0.435786501542003
"213",-0.063045153686375,-0.468399056083699,3.55626054261815,-0.461200480706856,2.23583129293233,1.63253765806799,2.14763009398731,-0.517905007106235,-0.205174868372056,-0.543332751435751,-0.522505203946136,-0.420389103258098,-0.547833214957892,-0.427690663177776,-0.371548407648694,-0.52101720609488,-0.321746620447578,-0.30682191663425,-0.525946875979413,0.073062382547881,0.483689378722277,-0.583240590467304,-0.483494162959554,-0.334414400777775,-0.576411040053635,-0.445029116820669,-0.517071311498415,-0.247713322945369,-0.468171294641769,0.178981157924458,-0.427890737100213
"214",0.641401800609672,-0.514305692417449,2.91033956227966,-0.193415503845858,-0.71344683048963,2.99030343891173,1.8314598489843,-0.632179432625159,0.402277949423643,-0.6162474621518,-0.637794182803827,-0.328224883934734,-0.651784538695037,-0.606045511175263,-0.226296949863859,-0.592716020774976,-0.0709578976486144,-0.486821635050817,-0.57202596523377,1.42110580472728,0.547442582596079,-0.569402993278998,-0.597953549358832,-0.346054641687083,-0.65568867519479,-0.422955205045419,-0.488034197786436,-0.166379721786714,-0.545665783944654,0.441308646602501,-0.551242359341153
"215",0.125503640171582,-0.578169899061713,2.74475707264167,-0.300506956835183,1.71948242954071,2.11946236142485,2.42997954515573,-0.702521474619682,-0.218193698016535,-0.735167714898038,-0.587199873197851,-0.277613728248676,-0.659953770787019,-0.678123438577401,0.26366492245595,-0.676852867909253,-0.306046894743473,-0.148658023113389,-0.295461453877445,0.968576444583943,-0.383054936741721,-0.72741903194567,-0.637600229956303,-0.394583101772938,-0.726171302634539,-0.54931764833449,-0.741630374286755,-0.11612512701631,-0.585392383663253,1.16897131415838,-0.514633799895171
"216",0.397484579471419,-0.500366737906769,2.27914838434384,-0.141030081630197,1.32711271604289,1.81180999306297,2.34561542907871,-0.750058460680656,-0.097773393667097,-0.793575115987978,-0.626365828990192,-0.16966434264941,-0.529998347024223,-0.776585969487977,-0.493559768162226,-0.793160876825524,-0.00952524688169539,-0.202655425822057,-0.529071208745799,2.03404591666612,-0.223047173566744,-0.843608318768423,-0.73212076604747,-0.375678081063483,-0.870032801216599,-0.515730501185274,-0.873478478682292,0.165437681059565,-0.503952000377851,1.49445990157844,-0.504075675934028
"217",0.0871351483307098,-0.460923300057656,2.90154677870163,-0.0389326560833132,2.28221614939555,2.03682162309175,2.07287624247776,-0.646221920805758,-0.0866741604955869,-0.631185956431423,-0.616164165070269,-0.227378897964319,-0.612084938022741,-0.585557425186212,-0.486112464709831,-0.597964976833995,-0.202676595952161,-0.445820230717009,-0.577544719353731,1.15988783993132,0.238359977613098,-0.688133847547241,-0.602203305376565,-0.350755951252756,-0.696034133085379,-0.492256286878801,-0.694498609776623,-0.36961175380162,-0.539147119600375,0.463436837782066,-0.594397182320526
"218",0.195979854183971,-0.443139086773448,3.29192465418283,-0.154035805875136,1.56789297307142,2.28822486308209,1.46664445685485,-0.715543396104742,-0.0803329425103256,-0.674994211954487,-0.688236487000463,-0.225404427564109,-0.693572453304983,-0.659894547382454,-0.276438707266553,-0.538463276187153,-0.366830302203204,-0.607162904039344,-0.522554017609269,1.57748964245305,0.591369629448532,-0.622165167219101,-0.6794923063142,-0.381662327519702,-0.749477322962603,-0.558568991085144,-0.389833321471948,-0.276581384275475,-0.239211242884539,0.237363381788969,-0.673294825557339
"219",0.685942871652924,-0.498888331241129,3.0419380084,-0.245028919823103,-0.730038206879842,2.70668080241554,1.93579877386596,-0.647473868109298,0.455011024417492,-0.635338396044277,-0.639194927501726,-0.303611178564239,-0.661390512293927,-0.609695922975174,-0.21945716907232,-0.599882331713131,-0.0465992141198573,-0.56145772650496,-0.586856069247339,1.34282467609664,0.641402717388474,-0.601185684735353,-0.579098883770754,-0.386950309023201,-0.685384103321861,-0.426208030249461,-0.479837826095868,-0.0994848922674339,-0.547988389480434,0.581497731901621,-0.600045713103961
"220",0.169117178346684,-0.584459974390189,2.90329968394982,-0.313333997647332,1.7289868423892,2.28832875463817,2.35516815635051,-0.657063779636924,-0.0675979448635804,-0.707277891332433,-0.592113534721605,-0.25329605160001,-0.658504276217697,-0.637199356563745,0.369592472980945,-0.678789195661019,-0.418329282619702,-0.150689443804913,-0.350658837118497,0.611787302328898,-0.331974462237387,-0.714505831048741,-0.606047234456295,-0.458347786071269,-0.696095197913774,-0.50012753933619,-0.714505831048741,-0.125364718716384,-0.563804466414111,0.886509440866701,-0.53270319843039
"222",0.280256226188805,-0.490482276708139,2.67453137949083,-0.405683296621379,1.0609615503263,1.82105508263783,2.19668058459508,-0.671975751015438,-0.327694932932386,-0.692397054769556,-0.654158009326863,-0.220192867208646,-0.677626882625401,-0.708461633802635,-0.25665499053048,-0.582034023395137,-0.282519786130966,-0.396899561272331,-0.555039094585804,2.46128412710491,0.186636617666698,-0.662528155582428,-0.685146257433455,-0.384400317919163,-0.724747113006865,-0.612923889163557,-0.502632354592904,-0.24111748276243,-0.314857188235,0.940118633894083,-0.571351282283573
"223",0.830374071271159,-0.475359775340083,2.73114776363447,-0.418645884102571,-0.71186290721104,3.00551970912841,2.18572999804304,-0.623568917177286,-0.16133097020502,-0.601148205531238,-0.580858239540972,-0.394021069347281,-0.643348530787407,-0.563860047146842,-0.175647501909501,-0.538649246366345,-0.114525853113057,-0.469188151588956,-0.527320588413636,1.14219487819599,0.625904799830351,-0.55103558791987,-0.626556848064822,-0.335891686047335,-0.669199273819893,-0.406500000180041,-0.47231106717323,-0.0763741291446763,-0.522947174180656,0.648071008175099,-0.508790573966753
"225",-0.352112229323115,-0.352112229323115,3.77221175937288,-0.352112229323115,2.74811367712256,2.25061086951138,0.127571191606972,-0.352112229323115,-0.352112229323115,-0.352112229323115,-0.352112229323115,-0.352112229323115,-0.352112229323115,-0.352112229323115,-0.352112229323115,-0.352112229323115,-0.352112229323115,-0.352112229323115,-0.352112229323115,0.0798421095720325,-0.17554387410794,-0.352112229323115,-0.352112229323115,-0.352112229323115,-0.352112229323115,-0.352112229323115,-0.352112229323115,-0.352112229323115,-0.352112229323115,-0.352112229323115,-0.352112229323115
"226",0.363738638121465,-0.484098550446411,2.58972943002373,-0.499618909442606,1.33792235282645,1.80543829672702,2.25860943849372,-0.662454416526781,-0.436842614671181,-0.703167774447063,-0.645444955454239,-0.188796875874803,-0.631551935993341,-0.659935572745572,-0.327230362598293,-0.581634435955365,-0.398275100417428,-0.44413118539371,-0.589647199878633,2.32549578040336,0.303079458579626,-0.682146508076055,-0.678743028776144,-0.348626477944622,-0.738451655918937,-0.581221577377146,-0.481885026084845,-0.231540359558691,-0.326477574431836,0.905979569629543,-0.568070866791203
"229",0.674209186278008,-0.530902131252383,2.81132402355523,0.0976110579034511,-0.840704171387733,2.58730903214191,1.50968230515396,-0.729822338247427,-0.0036302399772371,-0.626292362711479,-0.506644964759621,-0.295576924673483,-0.734442510634683,-0.58550420666064,0.257562544314946,-0.708447069550871,0.788394396985395,-0.601173755054307,-0.710558804138739,2.00026219713273,0.800046108605592,-0.594513719183956,-0.679203880552148,-0.114781430659546,-0.775497131741348,-0.496303918942001,-0.541515142955148,-0.204673895930582,-0.639623626675678,0.0269681106819623,-0.633556737064162
"230",-0.149795366388203,-0.363561131190616,3.35191475514769,-0.115473479094258,3.0735575193021,2.16544039776237,0.514947869316751,-0.502275043467635,-0.00131123760457855,-0.497142214593615,-0.416839384726708,-0.305132362675158,-0.502275043467635,-0.496193346584701,-0.400139766953282,-0.384592968288325,-0.29826498983535,-0.499383168053811,-0.498564357907403,0.130633422438333,0.380907820692752,-0.502275043467635,-0.489514539127563,-0.345116871962372,-0.502275043467635,-0.426310719825416,-0.502275043467635,-0.342940072082191,-0.43190886090677,-0.141566686053871,-0.502275043467635
